year,AreaOfResidence,Latitude,Longitude,parameter,value
2016,WEXFORD (Newtown W.W.),52.342,-6.501,Number of Rain Days,168
2016,WEXFORD (Newtown W.W.),52.342,-6.501,Number of Wet Days,135
2016,WEXFORD (Newtown W.W.),52.342,-6.501,Precipitation Amount,1077.6
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Greatest Daily Fall,41
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Number of Rain Days,184
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Number of Wet Days,138
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Precipitation Amount,992.3
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Maximum Temperature,13.967
2016,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Minimum Temperature,6.927
2016,WILKINSTOWN (Yellow River),53.728,-6.726,Greatest Daily Fall,22.1
2016,WILKINSTOWN (Yellow River),53.728,-6.726,Number of Rain Days,208
2016,WILKINSTOWN (Yellow River),53.728,-6.726,Number of Wet Days,138
2016,WILKINSTOWN (Yellow River),53.728,-6.726,Precipitation Amount,723.6
2016,WOODLAWN,53.334,-8.47,Greatest Daily Fall,26.3
2016,WOODLAWN,53.334,-8.47,Number of Rain Days,248
2016,WOODLAWN,53.334,-8.47,Number of Wet Days,193
2016,WOODLAWN,53.334,-8.47,Precipitation Amount,1193.8
2016,YOUGHAL (Glendine W.W.),52.007,-7.907,Greatest Daily Fall,56
2016,YOUGHAL (Glendine W.W.),52.007,-7.907,Number of Rain Days,197
2016,YOUGHAL (Glendine W.W.),52.007,-7.907,Number of Wet Days,144
2016,YOUGHAL (Glendine W.W.),52.007,-7.907,Precipitation Amount,1191.9
2017,ABBEYFEALE (Caherlane),52.352,-9.284,Greatest Daily Fall,38.1
2017,ABBEYFEALE (Caherlane),52.352,-9.284,Number of Rain Days,229
2017,ABBEYFEALE (Caherlane),52.352,-9.284,Number of Wet Days,209
2017,ABBEYFEALE (Caherlane),52.352,-9.284,Precipitation Amount,1292.3
2017,AHERLAMORE,51.849,-8.726,Greatest Daily Fall,38.2
2017,AHERLAMORE,51.849,-8.726,Number of Rain Days,210
2017,AHERLAMORE,51.849,-8.726,Number of Wet Days,168
2017,AHERLAMORE,51.849,-8.726,Precipitation Amount,1190.4
2017,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Greatest Daily Fall,25.2
2017,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Number of Rain Days,194
2017,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Number of Wet Days,128
2017,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Precipitation Amount,644.1
2017,ARDFERT (Liscahane),52.311,-9.774,Greatest Daily Fall,33.9
2017,ARDFERT (Liscahane),52.311,-9.774,Number of Rain Days,248
2017,ARDFERT (Liscahane),52.311,-9.774,Number of Wet Days,197
2017,ARDFERT (Liscahane),52.311,-9.774,Precipitation Amount,1114
2017,ARDFERT (Liscahane),52.311,-9.774,Maximum Temperature,14.608
2017,ARDFERT (Liscahane),52.311,-9.774,Minimum Temperature,7.636
2017,ARDFINNAN (Garryduff),52.292,-7.886,Greatest Daily Fall,33.6
2017,ARDFINNAN (Garryduff),52.292,-7.886,Number of Rain Days,199
2017,ARDFINNAN (Garryduff),52.292,-7.886,Number of Wet Days,155
2017,ARDFINNAN (Garryduff),52.292,-7.886,Precipitation Amount,989.9
2017,ARDNACRUSHA (Gen.Stn.No.2),52.706,-8.614,Greatest Daily Fall,36
2017,ARDNACRUSHA (Gen.Stn.No.2),52.706,-8.614,Number of Rain Days,250
2017,ARDNACRUSHA (Gen.Stn.No.2),52.706,-8.614,Number of Wet Days,197
2017,ARDNACRUSHA (Gen.Stn.No.2),52.706,-8.614,Precipitation Amount,1229.2
2017,ARDNAWARK BARNESMORE,54.707,-7.978,Greatest Daily Fall,50.2
2017,ARDNAWARK BARNESMORE,54.707,-7.978,Number of Rain Days,299
2017,ARDNAWARK BARNESMORE,54.707,-7.978,Number of Wet Days,246
2017,ARDNAWARK BARNESMORE,54.707,-7.978,Precipitation Amount,2037.1
2017,ARDRAHAN (Grannagh),53.148,-8.745,Greatest Daily Fall,39.5
2017,ARDRAHAN (Grannagh),53.148,-8.745,Number of Rain Days,259
2017,ARDRAHAN (Grannagh),53.148,-8.745,Number of Wet Days,202
2017,ARDRAHAN (Grannagh),53.148,-8.745,Precipitation Amount,1263.4
2017,ARDTARMON,54.338,-8.622,Greatest Daily Fall,32.8
2017,ARDTARMON,54.338,-8.622,Number of Rain Days,260
2017,ARDTARMON,54.338,-8.622,Number of Wet Days,191
2017,ARDTARMON,54.338,-8.622,Precipitation Amount,1055.8
2017,ARDTARMON,54.338,-8.622,Maximum Temperature,13.66
2017,ARDTARMON,54.338,-8.622,Minimum Temperature,7.619
2017,ARKLOW (Ballyrichard House),52.834,-6.131,Precipitation Amount,865.9
2017,ARKLOW (Ballyrichard House),52.834,-6.131,Maximum Temperature,14.099
2017,ARKLOW (Ballyrichard House),52.834,-6.131,Minimum Temperature,7.736
2017,ARVAGH (Cormore),53.911,-7.54,Greatest Daily Fall,23.7
2017,ARVAGH (Cormore),53.911,-7.54,Number of Rain Days,253
2017,ARVAGH (Cormore),53.911,-7.54,Number of Wet Days,182
2017,ARVAGH (Cormore),53.911,-7.54,Precipitation Amount,1013
2017,ASHFORD (Cronykeery),53.025,-6.075,Greatest Daily Fall,20.1
2017,ASHFORD (Cronykeery),53.025,-6.075,Number of Rain Days,177
2017,ASHFORD (Cronykeery),53.025,-6.075,Number of Wet Days,117
2017,ASHFORD (Cronykeery),53.025,-6.075,Precipitation Amount,717.1
2017,ASHFORD (Cronykeery),53.025,-6.075,Maximum Temperature,14.565
2017,ASHFORD (Cronykeery),53.025,-6.075,Minimum Temperature,7.172
2017,ASHFORD (Glanmore Gardens),53.023,-6.142,Greatest Daily Fall,21.4
2017,ASHFORD (Glanmore Gardens),53.023,-6.142,Number of Rain Days,198
2017,ASHFORD (Glanmore Gardens),53.023,-6.142,Number of Wet Days,133
2017,ASHFORD (Glanmore Gardens),53.023,-6.142,Precipitation Amount,778.2
2017,ATHEA (Templeathea),52.468,-9.248,Greatest Daily Fall,46.6
2017,ATHEA (Templeathea),52.468,-9.248,Number of Rain Days,297
2017,ATHEA (Templeathea),52.468,-9.248,Number of Wet Days,218
2017,ATHEA (Templeathea),52.468,-9.248,Precipitation Amount,1290
2017,ATHENRY,53.289,-8.786,Precipitation Amount,1200
2017,ATHENRY,53.28,-8.780000000000001,Mean Temperature,100.742
2017,ATHLEAGUE,53.568,-8.275,Greatest Daily Fall,29.5
2017,ATHLEAGUE,53.568,-8.275,Number of Rain Days,234
2017,ATHLEAGUE,53.568,-8.275,Number of Wet Days,177
2017,ATHLEAGUE,53.568,-8.275,Precipitation Amount,1040.5
2017,ATHLEAGUE,53.568,-8.275,Maximum Temperature,13.631
2017,ATHLEAGUE,53.568,-8.275,Minimum Temperature,6.169
2017,ATHLONE (Glynnwood),53.406,-7.846,Greatest Daily Fall,25.5
2017,ATHLONE (Glynnwood),53.406,-7.846,Number of Rain Days,231
2017,ATHLONE (Glynnwood),53.406,-7.846,Number of Wet Days,162
2017,ATHLONE (Glynnwood),53.406,-7.846,Precipitation Amount,943.9
2017,ATHLONE O.P.W.,53.422,-7.941,Greatest Daily Fall,25.4
2017,ATHLONE O.P.W.,53.422,-7.941,Number of Rain Days,231
2017,ATHLONE O.P.W.,53.422,-7.941,Number of Wet Days,154
2017,ATHLONE O.P.W.,53.422,-7.941,Precipitation Amount,912.4
2017,ATHY (Chanterlands),52.985,-6.975,Greatest Daily Fall,23.5
2017,ATHY (Chanterlands),52.985,-6.975,Number of Rain Days,204
2017,ATHY (Chanterlands),52.985,-6.975,Number of Wet Days,137
2017,ATHY (Chanterlands),52.985,-6.975,Precipitation Amount,742.8
2017,ATHY (Chanterlands),52.985,-6.975,Maximum Temperature,14.134
2017,ATHY (Chanterlands),52.985,-6.975,Minimum Temperature,6.821
2017,ATHY (Levitstown),52.937,-6.945,Greatest Daily Fall,31.7
2017,ATHY (Levitstown),52.937,-6.945,Number of Rain Days,203
2017,ATHY (Levitstown),52.937,-6.945,Number of Wet Days,141
2017,ATHY (Levitstown),52.937,-6.945,Precipitation Amount,787.7
2017,AUGHNASHEELAN (Miskawn),54.085,-7.869,Greatest Daily Fall,61.6
2017,AUGHNASHEELAN (Miskawn),54.085,-7.869,Number of Rain Days,286
2017,AUGHNASHEELAN (Miskawn),54.085,-7.869,Number of Wet Days,231
2017,AUGHNASHEELAN (Miskawn),54.085,-7.869,Precipitation Amount,1663.4
2017,AUGHRIM (Killacloran),52.849,-6.301,Greatest Daily Fall,36.1
2017,AUGHRIM (Killacloran),52.849,-6.301,Number of Rain Days,225
2017,AUGHRIM (Killacloran),52.849,-6.301,Number of Wet Days,155
2017,AUGHRIM (Killacloran),52.849,-6.301,Precipitation Amount,1067
2017,BAILIEBORO (Duneena),53.944,-7.019,Greatest Daily Fall,25.9
2017,BAILIEBORO (Duneena),53.944,-7.019,Number of Rain Days,271
2017,BAILIEBORO (Duneena),53.944,-7.019,Number of Wet Days,186
2017,BAILIEBORO (Duneena),53.944,-7.019,Precipitation Amount,1075.8
2017,BAILIEBORO (Leiter),53.932,-7.013,Greatest Daily Fall,22.6
2017,BAILIEBORO (Leiter),53.932,-7.013,Number of Rain Days,271
2017,BAILIEBORO (Leiter),53.932,-7.013,Number of Wet Days,174
2017,BAILIEBORO (Leiter),53.932,-7.013,Precipitation Amount,984
2017,BALLINA (Attymass),54.051,-9.075,Greatest Daily Fall,34.7
2017,BALLINA (Attymass),54.051,-9.075,Number of Rain Days,278
2017,BALLINA (Attymass),54.051,-9.075,Number of Wet Days,208
2017,BALLINA (Attymass),54.051,-9.075,Precipitation Amount,1166.3
2017,BALLINA (Shanaghy),54.109,-9.137,Greatest Daily Fall,32.6
2017,BALLINA (Shanaghy),54.109,-9.137,Number of Rain Days,272
2017,BALLINA (Shanaghy),54.109,-9.137,Number of Wet Days,206
2017,BALLINA (Shanaghy),54.109,-9.137,Precipitation Amount,1185.2
2017,BALLINA GOLF CLUB,54.108,-9.134,Greatest Daily Fall,29.5
2017,BALLINA GOLF CLUB,54.108,-9.134,Number of Rain Days,264
2017,BALLINA GOLF CLUB,54.108,-9.134,Number of Wet Days,193
2017,BALLINA GOLF CLUB,54.108,-9.134,Precipitation Amount,1097.6
2017,BALLINA GOLF CLUB,54.108,-9.134,Maximum Temperature,13.373
2017,BALLINA GOLF CLUB,54.108,-9.134,Minimum Temperature,6.681
2017,BALLINAGARE (Ballincool),53.826,-8.39,Greatest Daily Fall,35.7
2017,BALLINAGARE (Ballincool),53.826,-8.39,Number of Rain Days,187
2017,BALLINAGARE (Ballincool),53.826,-8.39,Number of Wet Days,145
2017,BALLINAGARE (Ballincool),53.826,-8.39,Precipitation Amount,920.2
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Greatest Daily Fall,38.4
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Number of Rain Days,273
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Number of Wet Days,190
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Precipitation Amount,1269.7
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Maximum Temperature,13.503
2017,BALLINAMORE (Creevy No.2),54.049,-7.838,Minimum Temperature,6.652
2017,BALLINAMORE (Tullyoscar),54.052,-7.826,Greatest Daily Fall,51.5
2017,BALLINAMORE (Tullyoscar),54.052,-7.826,Number of Rain Days,262
2017,BALLINAMORE (Tullyoscar),54.052,-7.826,Number of Wet Days,204
2017,BALLINAMORE (Tullyoscar),54.052,-7.826,Precipitation Amount,1332.8
2017,BALLINAMULT (Doon),52.213,-7.748,Greatest Daily Fall,43
2017,BALLINAMULT (Doon),52.213,-7.748,Number of Rain Days,248
2017,BALLINAMULT (Doon),52.213,-7.748,Number of Wet Days,174
2017,BALLINAMULT (Doon),52.213,-7.748,Precipitation Amount,1327
2017,BALLINASLOE (Derrymullen),53.341,-8.251,Greatest Daily Fall,26.6
2017,BALLINASLOE (Derrymullen),53.341,-8.251,Number of Rain Days,229
2017,BALLINASLOE (Derrymullen),53.341,-8.251,Number of Wet Days,171
2017,BALLINASLOE (Derrymullen),53.341,-8.251,Precipitation Amount,1018.6
2017,BALLINASLOE (Pollboy Lock),53.313,-8.192,Greatest Daily Fall,27.7
2017,BALLINASLOE (Pollboy Lock),53.313,-8.192,Number of Rain Days,231
2017,BALLINASLOE (Pollboy Lock),53.313,-8.192,Number of Wet Days,161
2017,BALLINASLOE (Pollboy Lock),53.313,-8.192,Precipitation Amount,999.4
2017,BALLINCURRIG (Peafield),52.011,-8.201,Greatest Daily Fall,41.3
2017,BALLINCURRIG (Peafield),52.011,-8.201,Number of Rain Days,234
2017,BALLINCURRIG (Peafield),52.011,-8.201,Number of Wet Days,171
2017,BALLINCURRIG (Peafield),52.011,-8.201,Precipitation Amount,1259
2017,BALLINCURRIG (Peafield),52.011,-8.201,Maximum Temperature,13.995
2017,BALLINCURRIG (Peafield),52.011,-8.201,Minimum Temperature,6.994
2017,BALLINEEN (Caherkirky),51.691,-8.987,Greatest Daily Fall,53.6
2017,BALLINEEN (Caherkirky),51.691,-8.987,Number of Rain Days,217
2017,BALLINEEN (Caherkirky),51.691,-8.987,Number of Wet Days,179
2017,BALLINEEN (Caherkirky),51.691,-8.987,Precipitation Amount,1615.7
2017,BALLINEEN (Carbery),51.731,-8.977,Greatest Daily Fall,42.1
2017,BALLINEEN (Carbery),51.731,-8.977,Number of Rain Days,227
2017,BALLINEEN (Carbery),51.731,-8.977,Number of Wet Days,164
2017,BALLINEEN (Carbery),51.731,-8.977,Precipitation Amount,1337
2017,BALLINGEARY (Voc.Sch.),51.85,-9.233,Greatest Daily Fall,60
2017,BALLINGEARY (Voc.Sch.),51.85,-9.233,Number of Rain Days,208
2017,BALLINGEARY (Voc.Sch.),51.85,-9.233,Number of Wet Days,165
2017,BALLINGEARY (Voc.Sch.),51.85,-9.233,Precipitation Amount,1528.2
2017,BALLINSKELLIGS THE GLEN,51.851,-10.331,Greatest Daily Fall,45.9
2017,BALLINSKELLIGS THE GLEN,51.851,-10.331,Number of Rain Days,281
2017,BALLINSKELLIGS THE GLEN,51.851,-10.331,Number of Wet Days,237
2017,BALLINSKELLIGS THE GLEN,51.851,-10.331,Precipitation Amount,1490.6
2017,BALLINSPITTLE (Kilkerran),51.681,-8.595,Greatest Daily Fall,47.5
2017,BALLINSPITTLE (Kilkerran),51.681,-8.595,Number of Rain Days,208
2017,BALLINSPITTLE (Kilkerran),51.681,-8.595,Number of Wet Days,163
2017,BALLINSPITTLE (Kilkerran),51.681,-8.595,Precipitation Amount,1188.4
2017,BALLYBODEN,53.276,-6.304,Greatest Daily Fall,29
2017,BALLYBODEN,53.276,-6.304,Number of Rain Days,173
2017,BALLYBODEN,53.276,-6.304,Number of Wet Days,123
2017,BALLYBODEN,53.276,-6.304,Precipitation Amount,637.9
2017,BALLYBOFEY NAVENNY,54.793,-7.773,Greatest Daily Fall,34.8
2017,BALLYBOFEY NAVENNY,54.793,-7.773,Number of Rain Days,276
2017,BALLYBOFEY NAVENNY,54.793,-7.773,Number of Wet Days,207
2017,BALLYBOFEY NAVENNY,54.793,-7.773,Precipitation Amount,1308.3
2017,BALLYCONNELL (Mullaghduff),54.107,-7.569,Greatest Daily Fall,29.5
2017,BALLYCONNELL (Mullaghduff),54.107,-7.569,Number of Rain Days,252
2017,BALLYCONNELL (Mullaghduff),54.107,-7.569,Number of Wet Days,200
2017,BALLYCONNELL (Mullaghduff),54.107,-7.569,Precipitation Amount,1111.6
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Greatest Daily Fall,31.7
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Number of Rain Days,292
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Number of Wet Days,235
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Precipitation Amount,1412.2
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Maximum Temperature,14.804
2017,BALLYCROY (Knockmoyleen),54.057,-9.842,Minimum Temperature,8.433
2017,BALLYDESMOND,52.181,-9.244,Greatest Daily Fall,48.1
2017,BALLYDESMOND,52.181,-9.244,Number of Rain Days,280
2017,BALLYDESMOND,52.181,-9.244,Number of Wet Days,225
2017,BALLYDESMOND,52.181,-9.244,Precipitation Amount,1562.7
2017,BALLYEDMONDUFF HOUSE,53.233,-6.225,Greatest Daily Fall,32.4
2017,BALLYEDMONDUFF HOUSE,53.233,-6.225,Number of Rain Days,193
2017,BALLYEDMONDUFF HOUSE,53.233,-6.225,Number of Wet Days,136
2017,BALLYEDMONDUFF HOUSE,53.233,-6.225,Precipitation Amount,819.2
2017,BALLYHAHILL_Glenbawn,52.512,-9.207,Greatest Daily Fall,42.8
2017,BALLYHAHILL_Glenbawn,52.512,-9.207,Number of Rain Days,283
2017,BALLYHAHILL_Glenbawn,52.512,-9.207,Number of Wet Days,226
2017,BALLYHAHILL_Glenbawn,52.512,-9.207,Precipitation Amount,1527.5
2017,BALLYHAISE,54.051,-7.31,Precipitation Amount,953.1
2017,BALLYHAISE,54.051111111111105,-7.31,Mean Temperature,98.666
2017,BALLYHAUNIS (Lavallyroe),53.71,-8.762,Greatest Daily Fall,38.4
2017,BALLYHAUNIS (Lavallyroe),53.71,-8.762,Number of Rain Days,258
2017,BALLYHAUNIS (Lavallyroe),53.71,-8.762,Number of Wet Days,203
2017,BALLYHAUNIS (Lavallyroe),53.71,-8.762,Precipitation Amount,1238.2
2017,BALLYHOOLY (Castleblagh),52.129,-8.41,Greatest Daily Fall,36.8
2017,BALLYHOOLY (Castleblagh),52.129,-8.41,Number of Rain Days,221
2017,BALLYHOOLY (Castleblagh),52.129,-8.41,Number of Wet Days,170
2017,BALLYHOOLY (Castleblagh),52.129,-8.41,Precipitation Amount,1156.8
2017,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Greatest Daily Fall,25.8
2017,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Number of Rain Days,238
2017,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Number of Wet Days,173
2017,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Precipitation Amount,990.1
2017,BALLYMACODA (Mountcotton),51.882,-7.921,Greatest Daily Fall,49.7
2017,BALLYMACODA (Mountcotton),51.882,-7.921,Number of Rain Days,201
2017,BALLYMACODA (Mountcotton),51.882,-7.921,Number of Wet Days,138
2017,BALLYMACODA (Mountcotton),51.882,-7.921,Precipitation Amount,988.5
2017,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Greatest Daily Fall,32.8
2017,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Number of Rain Days,221
2017,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Number of Wet Days,172
2017,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Precipitation Amount,922.7
2017,BALLYMOTE (Keenaghan),54.081,-8.508,Greatest Daily Fall,30.5
2017,BALLYMOTE (Keenaghan),54.081,-8.508,Number of Rain Days,284
2017,BALLYMOTE (Keenaghan),54.081,-8.508,Number of Wet Days,206
2017,BALLYMOTE (Keenaghan),54.081,-8.508,Precipitation Amount,1277.7
2017,BALLYMOTE (Lavagh),54.104,-8.684,Greatest Daily Fall,21.6
2017,BALLYMOTE (Lavagh),54.104,-8.684,Number of Rain Days,262
2017,BALLYMOTE (Lavagh),54.104,-8.684,Number of Wet Days,193
2017,BALLYMOTE (Lavagh),54.104,-8.684,Precipitation Amount,1216.8
2017,BALLYNAHINCH,53.078,-6.169,Greatest Daily Fall,33.1
2017,BALLYNAHINCH,53.078,-6.169,Number of Rain Days,171
2017,BALLYNAHINCH,53.078,-6.169,Number of Wet Days,143
2017,BALLYNAHINCH,53.078,-6.169,Precipitation Amount,872.8
2017,BALLYROAN (Oatlands),52.925,-7.327,Greatest Daily Fall,23
2017,BALLYROAN (Oatlands),52.925,-7.327,Number of Rain Days,222
2017,BALLYROAN (Oatlands),52.925,-7.327,Number of Wet Days,154
2017,BALLYROAN (Oatlands),52.925,-7.327,Precipitation Amount,705.6
2017,BALLYSHANNON (CATHLEENS FALL),54.5,-8.178888888888888,Mean Temperature,105.479
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Greatest Daily Fall,33.9
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Number of Rain Days,264
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Number of Wet Days,199
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Precipitation Amount,1232.6
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Maximum Temperature,13.545
2017,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Minimum Temperature,7.549
2017,BALLYSHANNON (Cherrymount),54.492,-8.154,Greatest Daily Fall,28.9
2017,BALLYSHANNON (Cherrymount),54.492,-8.154,Number of Rain Days,270
2017,BALLYSHANNON (Cherrymount),54.492,-8.154,Number of Wet Days,210
2017,BALLYSHANNON (Cherrymount),54.492,-8.154,Precipitation Amount,1112.1
2017,BANDON WATERWORKS,51.75,-8.812,Greatest Daily Fall,41.6
2017,BANDON WATERWORKS,51.75,-8.812,Number of Rain Days,219
2017,BANDON WATERWORKS,51.75,-8.812,Number of Wet Days,161
2017,BANDON WATERWORKS,51.75,-8.812,Precipitation Amount,1256.9
2017,BANGOR ERRIS (Main Street),54.145,-9.741,Greatest Daily Fall,30.6
2017,BANGOR ERRIS (Main Street),54.145,-9.741,Number of Rain Days,274
2017,BANGOR ERRIS (Main Street),54.145,-9.741,Number of Wet Days,240
2017,BANGOR ERRIS (Main Street),54.145,-9.741,Precipitation Amount,1466.8
2017,BANSHA (Aherlow W.W.),52.403,-8.124,Greatest Daily Fall,49.5
2017,BANSHA (Aherlow W.W.),52.403,-8.124,Number of Rain Days,243
2017,BANSHA (Aherlow W.W.),52.403,-8.124,Number of Wet Days,178
2017,BANSHA (Aherlow W.W.),52.403,-8.124,Precipitation Amount,1447.4
2017,BANTEER LYRE,52.081,-8.853,Greatest Daily Fall,55.3
2017,BANTEER LYRE,52.081,-8.853,Number of Rain Days,248
2017,BANTEER LYRE,52.081,-8.853,Number of Wet Days,194
2017,BANTEER LYRE,52.081,-8.853,Precipitation Amount,1401.2
2017,BANTRY (Maulikeeve),51.735,-9.364,Greatest Daily Fall,52.2
2017,BANTRY (Maulikeeve),51.735,-9.364,Number of Rain Days,261
2017,BANTRY (Maulikeeve),51.735,-9.364,Number of Wet Days,198
2017,BANTRY (Maulikeeve),51.735,-9.364,Precipitation Amount,1714
2017,BANTRY (Shandrum),51.714,-9.417,Greatest Daily Fall,55.1
2017,BANTRY (Shandrum),51.714,-9.417,Number of Rain Days,203
2017,BANTRY (Shandrum),51.714,-9.417,Number of Wet Days,192
2017,BANTRY (Shandrum),51.714,-9.417,Precipitation Amount,1476.7
2017,BARTLEMY,52.04,-8.264,Greatest Daily Fall,34
2017,BARTLEMY,52.04,-8.264,Number of Rain Days,228
2017,BARTLEMY,52.04,-8.264,Number of Wet Days,162
2017,BARTLEMY,52.04,-8.264,Precipitation Amount,1183.1
2017,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Greatest Daily Fall,32.8
2017,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Number of Rain Days,280
2017,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Number of Wet Days,202
2017,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Precipitation Amount,1247.1
2017,BELCARRA (Carrajames),53.783,-9.23,Greatest Daily Fall,28.3
2017,BELCARRA (Carrajames),53.783,-9.23,Number of Rain Days,270
2017,BELCARRA (Carrajames),53.783,-9.23,Number of Wet Days,214
2017,BELCARRA (Carrajames),53.783,-9.23,Precipitation Amount,1307.1
2017,BELDERRIG,54.31,-9.567,Greatest Daily Fall,30.9
2017,BELDERRIG,54.31,-9.567,Number of Rain Days,297
2017,BELDERRIG,54.31,-9.567,Number of Wet Days,255
2017,BELDERRIG,54.31,-9.567,Precipitation Amount,1566.8
2017,BELDERRIG,54.31,-9.567,Maximum Temperature,12.951
2017,BELDERRIG,54.31,-9.567,Minimum Temperature,7.913
2017,BELGOOLY,51.733,-8.496,Greatest Daily Fall,48
2017,BELGOOLY,51.733,-8.496,Number of Rain Days,217
2017,BELGOOLY,51.733,-8.496,Number of Wet Days,154
2017,BELGOOLY,51.733,-8.496,Precipitation Amount,1188.2
2017,BELLEWSTOWN (Collierstown),53.641,-6.36,Greatest Daily Fall,28.4
2017,BELLEWSTOWN (Collierstown),53.641,-6.36,Number of Rain Days,216
2017,BELLEWSTOWN (Collierstown),53.641,-6.36,Number of Wet Days,137
2017,BELLEWSTOWN (Collierstown),53.641,-6.36,Precipitation Amount,766.1
2017,BELMULLET,54.228,-10.007,Precipitation Amount,1243.1
2017,BELTURBET (Naughan),54.134,-7.439,Greatest Daily Fall,29.3
2017,BELTURBET (Naughan),54.134,-7.439,Number of Rain Days,246
2017,BELTURBET (Naughan),54.134,-7.439,Number of Wet Days,176
2017,BELTURBET (Naughan),54.134,-7.439,Precipitation Amount,1011.3
2017,BLESSINGTON (Hempstown),53.198,-6.504,Greatest Daily Fall,32.5
2017,BLESSINGTON (Hempstown),53.198,-6.504,Number of Rain Days,231
2017,BLESSINGTON (Hempstown),53.198,-6.504,Number of Wet Days,157
2017,BLESSINGTON (Hempstown),53.198,-6.504,Precipitation Amount,908
2017,BLOODY FORELAND,55.143,-8.228,Greatest Daily Fall,37.3
2017,BLOODY FORELAND,55.143,-8.228,Number of Rain Days,283
2017,BLOODY FORELAND,55.143,-8.228,Number of Wet Days,215
2017,BLOODY FORELAND,55.143,-8.228,Precipitation Amount,1388.9
2017,BOOLAVOGUE (Knockavocca),52.557,-6.451,Greatest Daily Fall,33.2
2017,BOOLAVOGUE (Knockavocca),52.557,-6.451,Number of Rain Days,188
2017,BOOLAVOGUE (Knockavocca),52.557,-6.451,Number of Wet Days,132
2017,BOOLAVOGUE (Knockavocca),52.557,-6.451,Precipitation Amount,813.3
2017,BOYLE (Marian Road),53.969,-8.306,Greatest Daily Fall,33.4
2017,BOYLE (Marian Road),53.969,-8.306,Number of Rain Days,271
2017,BOYLE (Marian Road),53.969,-8.306,Number of Wet Days,186
2017,BOYLE (Marian Road),53.969,-8.306,Precipitation Amount,1104.4
